ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,order_value_INR,delivery_time_minutes,status,distance_km,_approx_place,place_type
ORD1084,DP0035,30,3.5,19.970415,73.709023,20.041978,73.688311,2024-02-18,11:22:13,1580.0,32.0,Delayed,8.246,Nashik,Town
ORD1085,DP0026,33,3.6,11.025053,76.99808,11.007791,77.029517,2024-10-28,10:17:39,407.0,18.0,Delivered,3.932,Coimbatore,Town
ORD1086,DP0167,26,3.3,21.201802,79.202468,21.248271,79.273696,2024-06-19,19:59:38,423.0,29.0,Delivered,9.011,Nagpur,Town
ORD1087,DP0064,30,4.2,22.747097,75.766052,22.737978,75.838976,2024-12-21,19:05:17,684.0,25.0,Delivered,7.547,Indore,Town
ORD1088,DP0138,36,3.6,26.820483,80.871521,26.888685,80.849421,2024-05-08,18:02:18,363.0,29.0,Delivered,7.894,Lucknow,Town
ORD1089,DP0359,37,4.5,26.806482,80.888725,26.782685,80.835875,2024-08-11,13:28:17,244.0,18.0,Delivered,5.875,Lucknow,Town
ORD1090,DP0150,35,4.8,20.057953,73.822896,20.100553,73.825683,2025-09-29,18:43:17,256.0,17.0,Delivered,4.746,Nashik,Town
ORD1091,DP0204,33,4.5,22.252354,70.789572,22.255575,70.717079,2025-08-12,18:45:07,283.0,19.0,Delivered,7.469,Rajkot,Town
ORD1092,DP0095,39,4.5,21.175269,72.875416,21.093775,72.852192,2025-09-22,21:51:11,291.0,31.0,Delivered,9.376,Surat,Town
ORD1093,DP0181,32,3.7,22.728624,71.666595,22.801944,71.707033,2024-08-01,15:50:07,537.0,21.0,Delivered,9.147,Surendranagar,Town
ORD1094,DP0073,29,4.7,22.820794,75.832841,22.846641,75.749689,2025-07-09,14:28:29,313.0,,Cancelled,8.993,Indore,Town
ORD1095,DP0086,28,4.0,20.281098,85.819438,20.350755,85.766828,2025-09-27,11:10:26,539.0,19.0,Delivered,9.492,Bhubaneswar,Town
ORD1096,DP0192,31,4.8,17.721522,83.129073,17.722431,83.032633,2025-01-10,20:47:29,281.0,44.0,Delivered,10.215,Visakhapatnam,Town
ORD1097,DP0307,42,3.8,21.247246,72.927485,21.173698,72.987662,2024-03-25,13:34:59,319.0,24.0,Delivered,10.286,Surat,Town
ORD1098,DP0188,31,5.0,20.051269,73.788729,20.105901,73.832121,2025-07-19,14:31:19,61.0,35.0,Delivered,7.579,Nashik,Town
ORD1099,DP0364,35,3.5,22.348056,70.789328,22.35963,70.796987,2025-10-18,18:02:59,624.0,13.0,Delivered,1.509,Rajkot,Town
ORD1100,DP0197,27,4.2,12.26632,76.67807,12.28741,76.680632,2024-02-24,18:12:45,396.0,14.0,Delivered,2.362,Mysuru,Town
ORD1101,DP0388,26,4.4,17.661291,83.189303,17.621224,83.267679,2024-07-09,20:19:14,667.0,36.0,Delivered,9.425,Visakhapatnam,Town
ORD1102,DP0366,26,5.0,23.110783,72.695256,23.112038,72.585021,2024-10-16,09:18:09,40.0,32.0,Delivered,11.275,Ahmedabad,Town
ORD1103,DP0383,30,4.2,21.247509,72.89237,21.283569,72.793951,2025-07-16,13:41:46,1595.0,,Cancelled,10.958,Surat,Town
ORD1104,DP0167,23,4.5,20.267743,85.916253,20.233024,85.960453,2024-03-24,22:32:55,268.0,26.0,Delivered,6.014,Bhubaneswar,Town
ORD1105,DP0317,34,4.2,22.341624,70.830522,22.318447,70.784354,2024-02-08,10:50:49,728.0,17.0,Delivered,5.403,Rajkot,Town
ORD1106,DP0348,35,4.4,20.056451,73.807683,20.074359,73.799533,2025-01-02,14:33:00,131.0,,Cancelled,2.166,Nashik,Town
ORD1107,DP0037,25,3.6,20.385598,85.789485,20.372071,85.679243,2024-10-25,07:25:08,490.0,42.0,Delivered,11.589,Bhubaneswar,Town
ORD1108,DP0113,33,4.0,22.34518,70.828232,22.264957,70.823798,2025-08-16,07:25:48,129.0,21.0,Delivered,8.932,Rajkot,Town
ORD1109,DP0325,31,4.8,22.346478,70.769435,22.354474,70.788061,2025-02-21,07:27:51,182.0,14.0,Delivered,2.112,Rajkot,Town
ORD1110,DP0148,31,3.8,22.268838,70.802002,22.307787,70.846072,2024-11-11,09:39:56,1387.0,19.0,Delivered,6.27,Rajkot,Town
ORD1111,DP0314,29,4.4,23.192005,77.376473,23.243809,77.387786,2025-04-05,18:00:04,258.0,20.0,Delivered,5.875,Bhopal,Town
ORD1112,DP0114,34,4.7,26.888464,75.848953,26.854055,75.887269,2024-02-19,14:06:14,357.0,16.0,Delivered,5.393,Jaipur,Town
ORD1113,DP0112,22,4.1,27.19297,77.957432,27.206685,77.910509,2024-12-27,08:21:55,602.0,23.0,Delivered,4.885,Agra,Town
ORD1114,DP0165,38,4.3,22.370347,70.815404,22.410314,70.816994,2024-03-05,08:45:53,446.0,22.0,Delivered,4.447,Rajkot,Town
ORD1115,DP0197,27,3.9,22.735243,75.85892,22.721984,75.812998,2024-01-31,17:19:58,338.0,21.0,Delivered,4.935,Indore,Town
ORD1116,DP0065,36,5.0,31.617632,74.93043,31.594978,74.955732,2024-01-10,11:27:53,402.0,16.0,Delivered,3.477,Amritsar,Town
ORD1117,DP0166,37,4.4,9.889032,76.220253,9.868895,76.208414,2025-01-13,18:41:47,2052.0,16.0,Delivered,2.588,Kochi,Town
ORD1118,DP0364,23,4.4,31.573707,74.86516,31.508881,74.874557,2024-09-01,17:55:36,286.0,19.0,Delivered,7.263,Amritsar,Town
ORD1119,DP0305,31,4.1,26.919012,80.995377,26.915205,80.909287,2025-02-28,19:55:58,352.0,23.0,Delivered,8.546,Lucknow,Town
ORD1120,DP0376,40,3.5,17.758441,83.169914,17.711817,83.27013,2025-03-20,11:02:52,695.0,25.0,Delivered,11.812,Visakhapatnam,Town
ORD1121,DP0155,27,3.8,22.734028,71.55507,22.754493,71.474644,2025-05-03,14:03:29,726.0,37.0,Delivered,8.556,Surendranagar,Town
ORD1122,DP0355,38,4.0,22.660106,75.85658,22.635432,75.920971,2025-05-12,23:30:35,775.0,23.0,Delivered,7.155,Indore,Town
ORD1123,DP0170,36,4.5,11.010027,76.88368,10.951216,76.935909,2025-08-03,21:56:52,500.0,24.0,Delivered,8.676,Coimbatore,Town
ORD1124,DP0371,30,4.7,22.296802,70.816535,22.231579,70.88185,2024-08-16,16:31:01,120.0,23.0,Delivered,9.888,Rajkot,Town
ORD1125,DP0177,29,3.4,27.128539,77.981802,27.166498,78.068941,2025-09-09,20:25:52,1108.0,32.0,Delivered,9.6,Agra,Town
ORD1126,DP0353,31,4.7,22.719942,71.67584,22.712958,71.69238,2024-09-08,11:19:50,120.0,16.0,Delivered,1.866,Surendranagar,Town
ORD1127,DP0206,42,4.6,22.248053,70.78814,22.310321,70.728509,2025-04-24,20:28:01,382.0,30.0,Delivered,9.251,Rajkot,Town
ORD1128,DP0294,38,3.6,23.226117,77.333846,23.203361,77.341495,2025-05-18,13:38:23,164.0,24.0,Delayed,2.648,Bhopal,Town
ORD1129,DP0338,35,4.2,31.674687,74.852369,31.658255,74.765469,2025-06-03,08:22:19,285.0,27.0,Delivered,8.425,Amritsar,Town
ORD1130,DP0094,32,4.0,23.278144,77.370644,23.285776,77.329127,2024-04-07,00:55:28,390.0,16.0,Delivered,4.325,Bhopal,Town
ORD1131,DP0329,39,3.5,9.957726,76.279958,9.932087,76.205599,2024-03-18,08:39:55,388.0,23.0,Delivered,8.629,Kochi,Town
ORD1132,DP0284,31,3.7,26.995266,75.875291,26.921219,75.874432,2025-10-15,22:31:08,420.0,,Cancelled,8.234,Jaipur,Town
ORD1133,DP0338,28,5.0,31.591285,74.838864,31.571619,74.83062,2025-02-07,12:34:29,1091.0,14.0,Delivered,2.322,Amritsar,Town
ORD1134,DP0080,33,3.7,20.027003,73.84802,20.016891,73.895366,2024-06-14,12:39:03,431.0,18.0,Delivered,5.073,Nashik,Town
ORD1135,DP0352,35,4.4,21.149038,78.993563,21.241625,79.012733,2025-04-20,21:37:45,247.0,26.0,Delivered,10.485,Nagpur,Town
ORD1136,DP0057,36,3.8,25.390318,82.939589,25.323135,82.939864,2025-06-26,19:50:26,649.0,26.0,Delivered,7.47,Varanasi,Town
ORD1137,DP0382,28,3.2,19.990617,73.743813,19.954674,73.73206,2024-12-19,14:36:15,777.0,17.0,Delivered,4.181,Nashik,Town
ORD1138,DP0043,35,3.6,22.962293,72.434944,22.903637,72.454412,2024-08-30,22:48:25,112.0,26.0,Delivered,6.82,Ahmedabad,Town
ORD1139,DP0204,31,4.6,20.301697,85.767333,20.248236,85.833847,2025-02-02,16:00:42,484.0,23.0,Delivered,9.136,Bhubaneswar,Town
ORD1140,DP0138,32,4.0,27.141652,77.95531,27.118081,77.939276,2025-05-21,10:35:44,526.0,,Cancelled,3.064,Agra,Town
ORD1141,DP0093,30,4.5,31.608681,74.832376,31.568682,74.780927,2025-08-03,11:47:22,236.0,,Cancelled,6.598,Amritsar,Town
ORD1142,DP0063,44,4.4,27.161991,78.037106,27.181934,78.043425,2024-09-08,12:43:14,902.0,8.0,Delivered,2.304,Agra,Town
ORD1143,DP0228,32,4.9,21.086933,72.823888,21.14402,72.805949,2024-04-10,13:13:14,266.0,24.0,Delivered,6.615,Surat,Town
ORD1144,DP0283,29,4.4,22.246188,73.257021,22.306907,73.306952,2025-06-15,13:15:22,332.0,25.0,Delivered,8.484,Vadodara,Town
ORD1145,DP0171,18,4.2,21.10008,79.20885,21.101406,79.310684,2025-08-26,20:40:18,261.0,25.0,Delivered,10.565,Nagpur,Town
ORD1146,DP0017,25,4.1,22.731503,75.894189,22.808928,75.831724,2024-11-25,23:22:46,304.0,27.0,Delivered,10.73,Indore,Town
ORD1147,DP0388,29,3.8,22.613479,75.83374,22.644478,75.873255,2024-01-22,18:34:31,125.0,21.0,Delivered,5.323,Indore,Town
ORD1148,DP0113,36,4.9,22.246612,70.746541,22.256614,70.792653,2024-09-13,07:03:58,95.0,20.0,Delivered,4.874,Rajkot,Town
ORD1149,DP0133,34,3.8,23.255975,77.352818,23.294956,77.326741,2025-01-20,08:11:36,1074.0,20.0,Delivered,5.088,Bhopal,Town
ORD1150,DP0057,38,3.6,21.196024,79.189551,21.25608,79.200071,2025-05-02,18:00:38,152.0,25.0,Delivered,6.766,Nagpur,Town
ORD1151,DP0059,37,4.1,22.830884,75.870983,22.789525,75.826995,2024-03-22,23:12:01,136.0,18.0,Delivered,6.44,Indore,Town
ORD1152,DP0152,32,3.0,12.280472,76.647098,12.233184,76.572935,2024-05-31,20:36:55,54.0,27.0,Delivered,9.622,Mysuru,Town
ORD1153,DP0348,37,4.2,31.592143,74.842494,31.619413,74.886018,2024-09-11,11:21:01,180.0,14.0,Delivered,5.117,Amritsar,Town
ORD1154,DP0002,30,4.0,22.301667,73.228438,22.291678,73.205611,2024-07-18,23:44:22,104.0,14.0,Delivered,2.598,Vadodara,Town
ORD1155,DP0297,31,3.9,31.599166,74.86795,31.565978,74.915615,2024-12-28,17:48:16,1116.0,21.0,Delivered,5.831,Amritsar,Town
ORD1156,DP0142,43,3.8,25.269445,83.016559,25.250687,82.96385,2024-02-26,11:32:58,673.0,22.0,Delivered,5.696,Varanasi,Town
ORD1157,DP0194,32,3.8,17.667914,83.2591,17.607428,83.304187,2024-08-31,19:56:15,173.0,26.0,Delivered,8.25,Visakhapatnam,Town
ORD1158,DP0395,29,4.6,21.220951,79.12364,21.206835,79.139584,2025-01-02,14:39:10,1818.0,14.0,Delivered,2.279,Nagpur,Town
ORD1159,DP0121,29,4.6,20.309864,85.734675,20.361324,85.776011,2024-09-19,22:01:55,658.0,17.0,Delivered,7.164,Bhubaneswar,Town
ORD1160,DP0042,33,3.3,25.327726,83.006646,25.324657,82.977366,2025-02-10,12:18:26,231.0,18.0,Delivered,2.963,Varanasi,Town
ORD1161,DP0313,41,4.0,22.983394,72.507362,22.97186,72.482688,2024-05-24,12:22:55,41.0,11.0,Delivered,2.833,Ahmedabad,Town
ORD1162,DP0125,43,4.4,21.179102,79.055607,21.144695,78.967359,2024-04-26,13:50:46,1875.0,30.0,Delivered,9.919,Nagpur,Town
ORD1163,DP0225,33,3.9,31.62228,74.840549,31.542448,74.844526,2025-02-02,00:19:58,99.0,24.0,Delivered,8.885,Amritsar,Town
ORD1164,DP0082,24,2.6,11.022563,76.888111,11.012882,76.921562,2024-10-18,21:07:41,80.0,26.0,Delayed,3.806,Coimbatore,Town
ORD1165,DP0003,30,4.4,26.85745,81.080793,26.807303,81.049175,2024-02-24,14:08:17,680.0,21.0,Delivered,6.398,Lucknow,Town
ORD1166,DP0328,32,4.1,22.70474,71.663212,22.638309,71.673223,2024-09-11,13:24:23,2112.0,29.0,Delivered,7.458,Surendranagar,Town
ORD1167,DP0131,29,4.4,26.872176,80.949046,26.842843,80.868605,2025-01-20,12:13:15,908.0,30.0,Delayed,8.621,Lucknow,Town
ORD1168,DP0313,30,3.6,22.690148,71.66796,22.748535,71.736714,2025-02-14,09:46:41,471.0,30.0,Delivered,9.585,Surendranagar,Town
ORD1169,DP0378,33,3.5,22.809711,75.943749,22.761197,75.937259,2024-02-08,23:04:48,483.0,18.0,Delivered,5.435,Indore,Town
ORD1170,DP0391,30,4.9,22.329935,70.762564,22.263473,70.820298,2024-02-04,21:37:14,594.0,33.0,Delivered,9.481,Rajkot,Town
ORD1171,DP0056,33,4.1,23.049302,72.642028,23.083917,72.547902,2024-01-19,21:47:02,551.0,27.0,Delivered,10.37,Ahmedabad,Town
ORD1172,DP0055,36,4.7,22.67537,75.818096,22.623777,75.72698,2025-10-08,19:05:17,376.0,,Cancelled,10.97,Indore,Town
ORD1173,DP0340,31,4.0,27.120701,78.019797,27.14138,78.073669,2025-07-17,20:03:30,326.0,21.0,Delivered,5.806,Agra,Town
ORD1174,DP0279,40,4.5,22.766457,75.955683,22.762373,76.019626,2024-09-27,15:06:20,285.0,30.0,Delivered,6.572,Indore,Town
ORD1175,DP0009,35,4.6,17.64842,83.260219,17.574385,83.271591,2025-03-22,09:48:35,164.0,31.0,Delivered,8.32,Visakhapatnam,Town
ORD1176,DP0122,26,3.3,21.095316,72.784648,21.119179,72.716432,2024-06-24,21:51:17,240.0,30.0,Delivered,7.557,Surat,Town
ORD1177,DP0182,37,4.1,26.88597,75.63928,26.780727,75.646152,2024-05-04,07:15:47,77.0,40.0,Delivered,11.722,Jaipur,Town
ORD1178,DP0327,34,5.0,31.582314,74.89052,31.617109,74.932904,2024-08-26,20:11:24,277.0,23.0,Delivered,5.575,Amritsar,Town
ORD1179,DP0364,35,3.5,31.664211,74.932465,31.709748,74.911125,2024-05-01,14:46:58,136.0,18.0,Delivered,5.451,Amritsar,Town
ORD1180,DP0043,31,3.7,27.17721,77.995495,27.127528,78.022872,2025-01-26,13:45:50,124.0,22.0,Delivered,6.153,Agra,Town
ORD1181,DP0260,39,4.7,26.798359,75.876089,26.853375,75.907848,2025-02-08,20:54:09,346.0,32.0,Delivered,6.882,Jaipur,Town
ORD1182,DP0369,35,4.7,21.216818,72.770753,21.29556,72.718615,2024-11-24,19:38:19,914.0,26.0,Delivered,10.289,Surat,Town
ORD1183,DP0176,21,5.0,20.298342,85.809675,20.307886,85.882796,2024-03-24,19:36:24,625.0,26.0,Delivered,7.699,Bhubaneswar,Town
ORD1184,DP0115,34,4.6,12.264003,76.611014,12.177326,76.593267,2024-02-17,16:36:45,85.0,30.0,Delivered,9.829,Mysuru,Town
ORD1185,DP0271,25,2.9,19.972048,73.7806,19.923895,73.760497,2024-07-01,13:58:57,136.0,21.0,Delivered,5.752,Nashik,Town
ORD1186,DP0037,29,4.7,10.987365,76.901299,11.041327,76.95774,2025-05-19,21:13:37,637.0,19.0,Delivered,8.6,Coimbatore,Town
ORD1187,DP0310,34,3.3,23.337526,77.460035,23.422329,77.413765,2025-08-06,14:02:11,137.0,22.0,Delivered,10.546,Bhopal,Town
ORD1188,DP0200,30,4.4,25.251571,82.934535,25.222519,82.946468,2024-08-05,18:14:25,251.0,19.0,Delivered,3.446,Varanasi,Town
ORD1189,DP0087,28,4.2,17.762808,83.155412,17.700896,83.103038,2024-05-14,11:31:33,466.0,65.0,Returned,8.841,Visakhapatnam,Town
ORD1190,DP0152,44,4.4,21.132222,79.186713,21.203228,79.212983,2024-03-11,22:16:32,138.0,24.0,Delivered,8.352,Nagpur,Town
ORD1191,DP0084,35,4.5,25.304738,83.045216,25.366438,83.06746,2024-08-13,17:26:15,326.0,31.0,Delivered,7.216,Varanasi,Town
ORD1192,DP0138,42,5.0,22.238814,70.821813,22.195794,70.80587,2025-06-20,10:11:53,103.0,11.0,Delivered,5.057,Rajkot,Town
ORD1193,DP0083,33,3.4,22.78291,75.907276,22.709201,75.991598,2024-04-25,13:45:51,185.0,46.0,Returned,11.914,Indore,Town
ORD1194,DP0121,36,4.8,23.278094,77.48057,23.359776,77.549365,2024-09-19,21:47:34,387.0,40.0,Delivered,11.482,Bhopal,Town
ORD1195,DP0228,39,4.7,9.889058,76.306658,9.896338,76.407483,2024-03-29,13:45:46,84.0,,Cancelled,11.074,Kochi,Town
ORD1196,DP0180,36,4.4,21.15216,79.004657,21.226107,79.0537,2025-02-10,13:52:36,427.0,,Cancelled,9.668,Nagpur,Town
ORD1197,DP0197,36,4.0,23.33735,77.449016,23.326724,77.39859,2024-05-10,00:10:55,295.0,13.0,Delivered,5.282,Bhopal,Town
ORD1198,DP0094,18,4.3,21.14379,79.140875,21.226626,79.108655,2025-09-12,13:48:59,467.0,30.0,Delivered,9.798,Nagpur,Town
ORD1199,DP0150,33,4.4,22.366315,73.156483,22.34627,73.07832,2024-01-09,20:23:42,359.0,25.0,Delivered,8.341,Vadodara,Town
ORD1200,DP0130,32,3.4,20.234636,85.764378,20.251793,85.654769,2024-01-19,19:02:07,893.0,28.0,Delivered,11.593,Bhubaneswar,Town
ORD1201,DP0358,31,3.7,9.969013,76.192973,9.881772,76.172746,2025-07-08,22:39:01,332.0,27.0,Delivered,9.951,Kochi,Town
ORD1202,DP0375,31,4.0,22.628218,75.846413,22.696737,75.815132,2024-01-28,16:07:45,213.0,26.0,Delivered,8.267,Indore,Town
ORD1203,DP0139,31,4.3,10.010047,76.324171,10.063505,76.387207,2025-02-16,19:37:26,331.0,25.0,Delivered,9.109,Kochi,Town
ORD1204,DP0179,20,4.6,21.081916,79.086811,20.991484,79.110936,2024-10-17,21:07:03,463.0,27.0,Delivered,10.363,Nagpur,Town
ORD1205,DP0125,45,3.9,9.962339,76.278123,9.871008,76.258673,2024-02-20,12:02:27,312.0,27.0,Delivered,10.377,Kochi,Town
ORD1206,DP0331,28,3.9,22.234509,73.158953,22.218572,73.228002,2025-05-10,11:36:22,310.0,22.0,Delivered,7.325,Vadodara,Town
ORD1207,DP0130,39,5.0,27.013625,75.825587,27.088353,75.831194,2024-07-29,11:59:08,171.0,27.0,Delivered,8.328,Jaipur,Town
ORD1208,DP0326,31,4.6,9.921394,76.342661,9.923868,76.357067,2025-03-19,20:43:14,177.0,8.0,Delivered,1.602,Kochi,Town
ORD1209,DP0136,24,5.0,22.386323,73.161833,22.296824,73.104064,2025-02-24,07:07:54,98.0,39.0,Delivered,11.59,Vadodara,Town
ORD1210,DP0078,44,5.0,11.038752,76.892194,11.059649,76.916447,2024-12-02,15:51:24,1216.0,16.0,Delivered,3.522,Coimbatore,Town
ORD1211,DP0376,33,3.3,21.09023,79.024403,21.134031,79.046022,2025-08-28,14:18:33,111.0,20.0,Delivered,5.362,Nagpur,Town
ORD1212,DP0322,36,3.8,27.14419,78.057323,27.172873,77.964959,2024-07-07,21:36:05,172.0,30.0,Delivered,9.679,Agra,Town
ORD1213,DP0383,39,3.8,21.158897,72.761192,21.231921,72.70021,2024-02-24,10:23:52,169.0,32.0,Delivered,10.291,Surat,Town
ORD1214,DP0057,35,4.4,31.605375,74.847705,31.588355,74.875153,2024-02-14,01:43:01,614.0,13.0,Delivered,3.216,Amritsar,Town
ORD1215,DP0256,25,3.9,26.806978,80.928822,26.822593,80.913576,2025-03-30,14:44:44,237.0,14.0,Delivered,2.303,Lucknow,Town
ORD1216,DP0047,39,2.6,21.230259,72.896829,21.208823,72.846855,2025-05-28,16:57:06,814.0,,Cancelled,5.702,Surat,Town
ORD1217,DP0290,35,4.5,22.679876,75.90683,22.658242,75.998797,2025-09-07,22:41:42,175.0,23.0,Delivered,9.738,Indore,Town
ORD1218,DP0286,35,2.7,22.685206,71.719123,22.643078,71.715649,2025-10-05,18:10:29,375.0,14.0,Delivered,4.698,Surendranagar,Town
ORD1219,DP0365,27,4.1,22.75,71.616633,22.713921,71.638809,2024-11-07,21:35:01,154.0,11.0,Delivered,4.612,Surendranagar,Town
ORD1220,DP0163,32,3.4,22.984681,72.698172,22.98374,72.644515,2025-07-30,13:49:02,1669.0,14.0,Delivered,5.494,Ahmedabad,Town
ORD1221,DP0218,35,3.7,20.043791,73.794566,19.967761,73.745062,2024-09-16,22:17:38,116.0,26.0,Delivered,9.911,Nashik,Town
ORD1222,DP0246,35,4.7,22.729507,71.698497,22.742669,71.751391,2024-01-20,19:48:22,384.0,15.0,Delivered,5.618,Surendranagar,Town
ORD1223,DP0325,25,3.1,31.645659,74.841422,31.723024,74.893045,2025-08-19,13:47:40,498.0,27.0,Delivered,9.893,Amritsar,Town
ORD1224,DP0046,29,3.6,22.311932,70.870815,22.298761,70.778357,2025-06-16,22:40:59,418.0,25.0,Delivered,9.624,Rajkot,Town
ORD1225,DP0143,43,3.6,19.951076,73.730442,19.870453,73.701418,2025-06-10,22:18:42,259.0,32.0,Delivered,9.464,Nashik,Town
ORD1226,DP0285,36,3.4,25.315682,83.045292,25.355161,83.127976,2024-01-15,12:59:57,270.0,27.0,Delivered,9.398,Varanasi,Town
ORD1227,DP0017,23,4.7,22.314956,73.25042,22.285512,73.158217,2024-09-17,10:43:00,311.0,44.0,Returned,10.035,Vadodara,Town
ORD1228,DP0138,27,4.3,20.332947,85.747431,20.405942,85.752855,2024-05-29,18:19:54,267.0,26.0,Delivered,8.136,Bhubaneswar,Town
ORD1229,DP0142,34,4.6,21.258777,79.056369,21.309164,79.11289,2024-01-26,13:48:37,649.0,24.0,Delivered,8.105,Nagpur,Town
ORD1230,DP0382,30,3.9,22.929218,72.48632,22.935801,72.482738,2024-06-04,13:00:48,1758.0,6.0,Delivered,0.819,Ahmedabad,Town
ORD1231,DP0258,31,4.3,23.335866,77.416798,23.359733,77.309293,2024-04-07,13:46:55,192.0,21.0,Delivered,11.291,Bhopal,Town
ORD1232,DP0177,38,4.6,20.002496,73.783452,20.006308,73.703896,2025-09-30,19:38:13,100.0,24.0,Delivered,8.323,Nashik,Town
ORD1233,DP0078,31,3.5,22.923974,72.546691,22.93805,72.448346,2025-04-02,14:04:19,280.0,27.0,Delivered,10.192,Ahmedabad,Town
ORD1234,DP0338,37,3.3,22.277981,70.752251,22.199692,70.780605,2024-10-13,20:45:13,2363.0,22.0,Delivered,9.181,Rajkot,Town
ORD1235,DP0346,33,4.3,22.712783,71.6172,22.794215,71.628385,2024-10-16,18:43:27,158.0,34.0,Delivered,9.127,Surendranagar,Town
ORD1236,DP0099,37,3.4,25.381721,82.925664,25.426531,82.93794,2025-09-01,21:25:09,1113.0,18.0,Delivered,5.133,Varanasi,Town
ORD1237,DP0090,34,2.8,25.341266,83.047284,25.270128,83.014237,2025-01-15,17:21:08,1148.0,23.0,Delivered,8.579,Varanasi,Town
ORD1238,DP0016,36,4.8,23.185854,77.399072,23.206073,77.362777,2024-10-23,12:45:10,193.0,10.0,Delivered,4.338,Bhopal,Town
ORD1239,DP0063,33,4.5,27.025443,75.829716,27.034132,75.785574,2024-02-12,14:40:35,473.0,16.0,Delivered,4.478,Jaipur,Town
ORD1240,DP0201,31,3.7,23.271912,77.350575,23.281753,77.358071,2025-10-09,09:43:22,1104.0,9.0,Delivered,1.336,Bhopal,Town
ORD1241,DP0204,33,3.3,12.348539,76.69313,12.338276,76.656023,2025-01-03,08:43:32,222.0,17.0,Delivered,4.189,Mysuru,Town
ORD1242,DP0088,30,4.2,20.388642,85.855845,20.431456,85.94585,2024-10-19,20:59:32,255.0,32.0,Delivered,10.519,Bhubaneswar,Town
ORD1243,DP0352,31,4.2,22.246804,70.842548,22.262768,70.772376,2024-07-26,11:34:31,188.0,24.0,Delivered,7.437,Rajkot,Town
ORD1244,DP0116,29,4.8,12.242471,76.605038,12.298079,76.573557,2025-01-13,12:34:46,133.0,20.0,Delivered,7.066,Mysuru,Town
ORD1245,DP0093,23,4.0,12.245495,76.601875,12.270671,76.528444,2025-09-25,20:45:54,178.0,33.0,Delivered,8.456,Mysuru,Town
ORD1246,DP0203,40,5.0,19.923326,73.7655,19.95595,73.854012,2025-09-23,08:45:10,113.0,28.0,Delivered,9.938,Nashik,Town
ORD1247,DP0279,23,4.3,11.013042,76.992025,11.003571,76.929889,2024-06-15,14:15:57,308.0,21.0,Delivered,6.863,Coimbatore,Town
ORD1248,DP0393,35,3.6,27.113567,77.972761,27.073749,77.993601,2025-03-15,00:24:17,162.0,16.0,Delayed,4.885,Agra,Town
ORD1249,DP0056,37,3.6,20.25587,85.759676,20.15819,85.778112,2024-11-25,19:03:37,362.0,39.0,Delivered,11.031,Bhubaneswar,Town
ORD1250,DP0189,31,4.4,25.26998,82.968184,25.300891,82.893695,2024-09-09,09:03:20,86.0,23.0,Delivered,8.24,Varanasi,Town
ORD1251,DP0009,30,3.6,23.272037,77.363158,23.335082,77.299737,2025-03-27,08:53:09,391.0,25.0,Delivered,9.544,Bhopal,Town
ORD1252,DP0207,32,4.3,21.128896,79.09892,21.063122,79.011424,2024-07-23,19:53:00,584.0,31.0,Delivered,11.657,Nagpur,Town
ORD1253,DP0152,39,3.9,20.303265,85.854202,20.297379,85.793566,2024-06-05,14:29:49,61.0,28.0,Delivered,6.357,Bhubaneswar,Town
ORD1254,DP0080,40,4.6,21.057057,79.033734,20.962495,79.014018,2025-07-25,10:45:11,405.0,34.0,Delivered,10.712,Nagpur,Town
ORD1255,DP0230,33,4.1,26.988471,75.796173,26.969846,75.901521,2025-08-08,12:05:25,801.0,,Cancelled,10.643,Jaipur,Town
ORD1256,DP0026,23,4.5,25.394125,82.948094,25.437839,82.964912,2025-07-19,13:25:51,114.0,26.0,Returned,5.146,Varanasi,Town
ORD1257,DP0027,28,4.0,27.105415,78.047575,27.102119,78.092333,2024-03-04,21:14:30,1143.0,20.0,Delivered,4.445,Agra,Town
ORD1258,DP0331,28,3.0,17.747323,83.26402,17.769861,83.288729,2024-11-13,18:35:35,419.0,15.0,Delivered,3.623,Visakhapatnam,Town
ORD1259,DP0116,43,4.6,20.315631,85.918136,20.254409,85.925354,2024-04-22,08:16:13,171.0,,Cancelled,6.849,Bhubaneswar,Town
ORD1260,DP0148,33,3.8,27.185904,78.009558,27.136697,78.069256,2024-03-10,19:28:04,287.0,24.0,Delivered,8.051,Agra,Town
ORD1261,DP0022,36,3.2,26.984955,75.912753,27.003228,75.89348,2024-10-21,12:11:00,469.0,11.0,Delivered,2.788,Jaipur,Town
ORD1262,DP0367,30,4.9,22.316821,70.884975,22.369724,70.862086,2024-08-11,11:36:43,319.0,20.0,Delivered,6.336,Rajkot,Town
ORD1263,DP0058,46,4.4,23.067138,72.693769,23.086316,72.696763,2024-08-17,09:31:25,462.0,11.0,Delivered,2.154,Ahmedabad,Town
ORD1264,DP0195,27,4.0,21.119047,79.1465,21.118656,79.152115,2024-12-10,20:16:57,144.0,13.0,Delivered,0.584,Nagpur,Town
ORD1265,DP0172,34,4.8,26.842368,75.742507,26.764543,75.692517,2025-03-10,18:21:15,344.0,35.0,Delivered,9.975,Jaipur,Town
